#mOTUs2_clade	unnamed sample
k__Bacteria	0.7812573762
k__Bacteria|p__Proteobacteria	0.0012002571
k__Bacteria|p__Firmicutes	0.7205883655
k__Bacteria|p__Actinobacteria	0.0375669001
k__Bacteria|p__Bacteroidetes	0.0188468099
k__Bacteria|p__Bacteria phylum incertae sedis	0.0030550436
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0003514343
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.0008488228
k__Bacteria|p__Firmicutes|c__Clostridia	0.6347669461
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.0020328487
k__Bacteria|p__Firmicutes|c__Negativicutes	0.0225417629
k__Bacteria|p__Firmicutes|c__Bacilli	0.0180510022
k__Bacteria|p__Firmicutes|c__Firmicutes class [Clostridia/Bacilli]	0.0012646060
k__Bacteria|p__Firmicutes|c__Firmicutes class [Clostridia/Erysipelotrichia]	0.0166673134
k__Bacteria|p__Firmicutes|c__Firmicutes class incertae sedis	0.0252638862
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.0161443847
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	0.0214225154
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.0188468099
k__Bacteria|p__Bacteria phylum incertae sedis|c__Bacteria class incertae sedis	0.0030550436
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.0002284152
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	0.0001230191
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.0008488228
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.6347669461
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.0020328487
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	0.0225417629
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.0180510022
k__Bacteria|p__Firmicutes|c__Firmicutes class [Clostridia/Bacilli]|o__Firmicutes order [Clostridiales/Lactobacillales]	0.0012646060
k__Bacteria|p__Firmicutes|c__Firmicutes class [Clostridia/Erysipelotrichia]|o__Firmicutes order [Clostridiales/Erysipelotrichales]	0.0166673134
