#mOTUs2_clade	unnamed sample
k__Bacteria	0.7969131776
k__Archaea	0.0061814848
k__Archaea|p__Euryarchaeota	0.0061814848
k__Bacteria|p__Proteobacteria	0.0357437643
k__Bacteria|p__Firmicutes	0.3567216349
k__Bacteria|p__Chloroflexi	0.0075604828
k__Bacteria|p__Actinobacteria	0.0005790513
k__Bacteria|p__Lentisphaerae	0.0002350799
k__Bacteria|p__Tenericutes	0.0559398857
k__Bacteria|p__Verrucomicrobia	0.0006793454
k__Bacteria|p__Bacteroidetes	0.3359031022
k__Bacteria|p__Bacteria phylum incertae sedis	0.0035508309
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.0061814848
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.0187060839
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.0003918701
k__Bacteria|p__Proteobacteria|c__Proteobacteria class incertae sedis	0.0166458103
k__Bacteria|p__Firmicutes|c__Clostridia	0.2207994500
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.0223945268
k__Bacteria|p__Firmicutes|c__Negativicutes	0.0089318238
k__Bacteria|p__Firmicutes|c__Bacilli	0.0047345735
k__Bacteria|p__Firmicutes|c__Firmicutes class [Clostridia/Bacilli]	0.0596742644
k__Bacteria|p__Firmicutes|c__Firmicutes class incertae sedis	0.0401869964
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia	0.0075604828
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	0.0005790513
k__Bacteria|p__Lentisphaerae|c__Lentisphaerae class incertae sedis	0.0002350799
k__Bacteria|p__Tenericutes|c__Mollicutes	0.0559398857
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.0003704159
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobia class incertae sedis	0.0003089295
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.3359031022
k__Bacteria|p__Bacteria phylum incertae sedis|c__Bacteria class incertae sedis	0.0035508309
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.0061814848
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.0187060839
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.0003918701
k__Bacteria|p__Proteobacteria|c__Proteobacteria class incertae sedis|o__Proteobacteria order incertae sedis	0.0166458103
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.2206289971
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia order incertae sedis	0.0001704529
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.0223945268
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	0.0089318238
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.0047345735
k__Bacteria|p__Firmicutes|c__Firmicutes class [Clostridia/Bacilli]|o__Firmicutes order [Clostridiales/Lactobacillales]	0.0596742644
k__Bacteria|p__Firmicutes|c__Firmicutes class incertae sedis|o__Firmicutes order incertae sedis	0.0401869964
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales	0.0075604828
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	0.0005003186
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	0.0000787327
k__Bacteria|p__Lentisphaerae|c__Lentisphaerae class incertae sedis|o__Lentisphaerae order incertae sedis	0.0002350799
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales	0.0235015221
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	0.0317313825
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mollicutes order incertae sedis	0.0007069812
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.0003704159
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobia class incertae sedis|o__Verrucomicrobia order incertae sedis	0.0003089295
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.3359031022
k__Bacteria|p__Bacteria phylum incertae sedis|c__Bacteria class incertae sedis|o__Bacteria order incertae sedis	0.0035508309
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0.0061814848
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae	0.0001091783
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.0035785063
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales fam. incertae sedis	0.0150183993
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.0003918701
k__Bacteria|p__Proteobacteria|c__Proteobacteria class incertae sedis|o__Proteobacteria order incertae sedis|f__Proteobacteria fam. incertae sedis	0.0166458103
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.0927315344
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.0016395668
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.0214533032
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.0042931157
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.0142844136
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.0312217155
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales Family XIII. Incertae Sedis	0.0008732622
