#mOTUs2_clade	unnamed sample
k__Bacteria	0.8244428894
k__Bacteria|p__Proteobacteria	0.0057128480
k__Bacteria|p__Firmicutes	0.2957789590
k__Bacteria|p__Verrucomicrobia	0.0011332551
k__Bacteria|p__Bacteroidetes	0.5211498179
k__Bacteria|p__Bacteria phylum incertae sedis	0.0006680093
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0005646331
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	0.0006065221
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.0038552629
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.0006864299
k__Bacteria|p__Firmicutes|c__Clostridia	0.2929611340
k__Bacteria|p__Firmicutes|c__Negativicutes	0.0018262095
k__Bacteria|p__Firmicutes|c__Firmicutes class incertae sedis	0.0009916155
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.0011332551
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.5211498179
k__Bacteria|p__Bacteria phylum incertae sedis|c__Bacteria class incertae sedis	0.0006680093
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.0005646331
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	0.0006065221
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.0038552629
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.0006864299
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.2929611340
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	0.0018262095
k__Bacteria|p__Firmicutes|c__Firmicutes class incertae sedis|o__Firmicutes order incertae sedis	0.0009916155
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.0011332551
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.5211498179
k__Bacteria|p__Bacteria phylum incertae sedis|c__Bacteria class incertae sedis|o__Bacteria order incertae sedis	0.0006680093
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.0005646331
