#mOTUs2_clade	unnamed sample
k__Bacteria	0.8694136242
k__Bacteria|p__Proteobacteria	0.0186099849
k__Bacteria|p__Firmicutes	0.4260661098
k__Bacteria|p__Actinobacteria	0.1006078721
k__Bacteria|p__Verrucomicrobia	0.0003345834
k__Bacteria|p__Bacteroidetes	0.2989353788
k__Bacteria|p__Bacteria phylum [Proteobacteria/Firmicutes]	0.0172076786
k__Bacteria|p__Bacteria phylum incertae sedis	0.0076520164
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0050848496
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	0.0067241025
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.0054854030
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.0013156299
k__Bacteria|p__Firmicutes|c__Clostridia	0.3157176713
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.0003832932
k__Bacteria|p__Firmicutes|c__Negativicutes	0.0263545237
k__Bacteria|p__Firmicutes|c__Bacilli	0.0823117089
k__Bacteria|p__Firmicutes|c__Firmicutes class [Clostridia/Erysipelotrichia]	0.0004047782
k__Bacteria|p__Firmicutes|c__Firmicutes class incertae sedis	0.0008941346
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.0918174655
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	0.0087904067
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.0003345834
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.2989353788
k__Bacteria|p__Bacteria phylum [Proteobacteria/Firmicutes]|c__Bacteria class [Alphaproteobacteria/Bacilli]	0.0172076786
k__Bacteria|p__Bacteria phylum incertae sedis|c__Bacteria class incertae sedis	0.0076520164
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.0039470486
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	0.0011378010
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	0.0067241025
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.0054854030
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.0013156299
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.3157176713
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.0003832932
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	0.0263545237
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.0823117089
