#mOTUs2_clade	unnamed sample
k__Bacteria	0.7027787602
k__Bacteria|p__Proteobacteria	0.0116717504
k__Bacteria|p__Firmicutes	0.2541459006
k__Bacteria|p__Actinobacteria	0.0026299452
k__Bacteria|p__Bacteroidetes	0.4338169390
k__Bacteria|p__Bacteria phylum incertae sedis	0.0005142251
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0011193649
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.0101887681
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.0003636174
k__Bacteria|p__Firmicutes|c__Clostridia	0.2269265467
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.0001574854
k__Bacteria|p__Firmicutes|c__Negativicutes	0.0063905059
k__Bacteria|p__Firmicutes|c__Firmicutes class [Clostridia/Bacilli]	0.0046957002
k__Bacteria|p__Firmicutes|c__Firmicutes class [Clostridia/Erysipelotrichia]	0.0003197278
k__Bacteria|p__Firmicutes|c__Firmicutes class [Negativicutes/Bacilli]	0.0146942711
k__Bacteria|p__Firmicutes|c__Firmicutes class incertae sedis	0.0009616636
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.0012293743
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	0.0014005708
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.4338169390
k__Bacteria|p__Bacteria phylum incertae sedis|c__Bacteria class incertae sedis	0.0005142251
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	0.0011193649
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.0101887681
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.0003636174
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.2269265467
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.0001574854
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	0.0052757106
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	0.0011147954
k__Bacteria|p__Firmicutes|c__Firmicutes class [Clostridia/Bacilli]|o__Firmicutes order [Clostridiales/Lactobacillales]	0.0046957002
k__Bacteria|p__Firmicutes|c__Firmicutes class [Clostridia/Erysipelotrichia]|o__Firmicutes order [Clostridiales/Erysipelotrichales]	0.0003197278
k__Bacteria|p__Firmicutes|c__Firmicutes class [Negativicutes/Bacilli]|o__Firmicutes order [Acidaminococcales/Lactobacillales]	0.0146942711
k__Bacteria|p__Firmicutes|c__Firmicutes class incertae sedis|o__Firmicutes order incertae sedis	0.0009616636
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.0012293743
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	0.0014005708
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.4338169390
k__Bacteria|p__Bacteria phylum incertae sedis|c__Bacteria class incertae sedis|o__Bacteria order incertae sedis	0.0005142251
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	0.0011193649
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.0101887681
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.0003636174
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.0483836600
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.0284170397
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.0037348498
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.0065147863
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.1197805012
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales fam. [Eubacteriaceae/Clostridiaceae]	0.0030216012
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales fam. [Eubacteriaceae/Ruminococcaceae]	0.0000899805
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales fam. [Lachnospiraceae/Clostridiaceae/Ruminococcaceae]	0.0003576033
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales fam. [Lachnospiraceae/Ruminococcaceae]	0.0000692565
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales fam. incertae sedis	0.0165572683
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.0001574854
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	0.0052757106
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	0.0011147954
k__Bacteria|p__Firmicutes|c__Firmicutes class [Clostridia/Bacilli]|o__Firmicutes order [Clostridiales/Lactobacillales]|f__Firmicutes fam. [Lachnospiraceae/Lactobacillaceae]	0.0046957002
k__Bacteria|p__Firmicutes|c__Firmicutes class [Clostridia/Erysipelotrichia]|o__Firmicutes order [Clostridiales/Erysipelotrichales]|f__Firmicutes fam. [Erysipelotrichaceae/Peptostreptococcaceae]	0.0003197278
k__Bacteria|p__Firmicutes|c__Firmicutes class [Negativicutes/Bacilli]|o__Firmicutes order [Acidaminococcales/Lactobacillales]|f__Firmicutes fam. [Carnobacteriaceae/Acidaminococcaceae]	0.0146942711
k__Bacteria|p__Firmicutes|c__Firmicutes class incertae sedis|o__Firmicutes order incertae sedis|f__Firmicutes fam. incertae sedis	0.0009616636
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.0012293743
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	0.0014005708
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.0151216351
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.0113754464
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	0.0158396840
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	0.0245667655
