tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_0	0.9998900000000015	0.03028124066666669	0.5228044134175506	0.38230800000000015	1.0	0.12	0.21428571428571425	9.0	66.0	0.0	75.0	0.12	0.9281619252874953	0.21497729718756978	0.19119300337268805
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_74	0.9999900000000008	0.031858506285714315	0.5010124912392044	0.4284069999999999	0.8888888888888888	0.14035087719298245	0.24242424242424243	8.0	49.0	1.0	57.0	0.13793103448275862	0.8931238307773633	0.22090341467663818	0.21437746731472587
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_73	0.9999400000000022	0.03515330671428573	0.43225862359139383	0.4676919999999993	1.0	0.10588235294117647	0.19148936170212766	9.0	76.0	0.0	85.0	0.10588235294117647	1.0193358768177831	0.2294431450878852	0.23386470917673408
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_72	0.9999800000000004	0.035344726809523795	0.5215336053301907	0.47513799999999995	1.0	0.15789473684210525	0.2727272727272727	9.0	48.0	0.0	57.0	0.15789473684210525	0.9870274417709516	0.24412934103098857	0.237573513896764
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_71	0.99995	0.033537491142857194	0.4998008886380948	0.44286800000000004	0.8888888888888888	0.16326530612244897	0.27586206896551724	8.0	41.0	1.0	49.0	0.16	0.9915777339539398	0.25478507690484165	0.22144263626281424
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_70	0.999990000000001	0.03369471938095239	0.5048082634906351	0.440299	1.0	0.15789473684210525	0.2727272727272727	9.0	48.0	0.0	57.0	0.15789473684210525	0.8270850741865718	0.20456952420233762	0.22018219705626277
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_7	0.9999500000000008	0.03383975314285712	0.5100675769370953	0.43305699999999997	0.8888888888888888	0.14814814814814814	0.25396825396825395	8.0	46.0	1.0	54.0	0.14545454545454545	0.9078078507275026	0.227578711804927	0.2165392186913251
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_69	0.9999300000000018	0.030967347380952432	0.5860355402428474	0.3828599999999994	1.0	0.07563025210084033	0.140625	9.0	110.0	0.0	119.0	0.07563025210084033	1.11429062031212	0.2331579466231039	0.1931574066880108
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_68	0.9999600000000002	0.03306578500000004	0.5088562508240017	0.4578200000000001	1.0	0.16363636363636364	0.28125	9.0	46.0	0.0	55.0	0.16363636363636364	1.0849377810704117	0.27073810210454785	0.22894044907972755
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_67	0.9999700000000005	0.03273388619047616	0.49187218687460005	0.4298000000000001	0.8888888888888888	0.17391304347826086	0.29090909090909095	8.0	38.0	1.0	46.0	0.1702127659574468	1.0738154792187198	0.2804690667042936	0.2149058024566664
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_66	0.9999000000000016	0.03442806471428578	0.45836600467581967	0.4596079999999995	1.0	0.10227272727272728	0.18556701030927836	9.0	79.0	0.0	88.0	0.10227272727272728	1.050023541324433	0.23451966756867804	0.22982238579086325
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_65	0.9999600000000012	0.02680338323809525	0.5145322480066485	0.34701800000000005	1.0	0.13636363636363635	0.24000000000000002	9.0	57.0	0.0	66.0	0.13636363636363635	1.1060915943791987	0.2640054282478206	0.17352583200570457
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_64	0.9999800000000008	0.03270530252380955	0.5385767720662007	0.43611100000000014	1.0	0.16363636363636364	0.28125	9.0	46.0	0.0	55.0	0.16363636363636364	1.0909960108169308	0.2722498879896957	0.21805887991263864
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_63	0.9999200000000027	0.0432026813333335	1.9745654736544067	0.6616209999999991	1.0	0.03501945525291829	0.06766917293233082	9.0	248.0	0.0	257.0	0.03501945525291829	1.2096444153123072	0.21799023779922602	0.3310195388387767
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_62	1.0000200000000001	0.03486362157142862	0.5186031064060019	0.450645	0.8888888888888888	0.13793103448275862	0.23880597014925373	8.0	50.0	1.0	58.0	0.13559322033898305	0.9193693919852005	0.2264209569244711	0.22548338239333762
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_61	0.9999500000000009	0.0314591874285715	0.556829965888752	0.389015	0.8888888888888888	0.11428571428571428	0.20253164556962022	8.0	62.0	1.0	70.0	0.11267605633802817	0.8425638258580961	0.19832052947096301	0.19453444302035827
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_60	0.9999300000000011	0.030740755809523863	0.49036341566664754	0.39310400000000023	0.8888888888888888	0.12307692307692308	0.21621621621621623	8.0	57.0	1.0	65.0	0.12121212121212122	0.8566546482819498	0.20521686007905224	0.19683110650902982
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_6	0.9998800000000017	0.030325684000000016	0.45761046727689353	0.3850179999999993	1.0	0.10344827586206896	0.1875	9.0	78.0	0.0	87.0	0.10344827586206896	1.2970684969577124	0.2904377928286783	0.1928661881805103
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_59	0.9998900000000016	0.03298368452380958	0.5175281144775542	0.43125499999999933	1.0	0.09	0.16513761467889906	9.0	91.0	0.0	100.0	0.09	0.9881942173029444	0.21458364781168585	0.21655076418309455
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_58	0.9999500000000008	0.030792742095238124	0.48174933974784767	0.39010800000000023	1.0	0.14754098360655737	0.2571428571428572	9.0	52.0	0.0	61.0	0.14754098360655737	1.163678731464752	0.2830733245323657	0.19514532801351034
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_57	0.9999900000000003	0.026597073047619046	0.5231949602554202	0.33579000000000003	0.8888888888888888	0.2	0.326530612244898	8.0	32.0	1.0	40.0	0.1951219512195122	0.9178650959731364	0.2488194877036464	0.16791615743583688
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_56	0.9999500000000009	0.03240755900000004	0.4939421229482531	0.43700299999999986	0.8888888888888888	0.13793103448275862	0.23880597014925373	8.0	50.0	1.0	58.0	0.13559322033898305	1.080149093909111	0.26601754811077966	0.21877945930304443
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_75	0.999910000000002	0.033565431047619027	0.5216024763729556	0.44078399999999945	1.0	0.11392405063291139	0.20454545454545456	9.0	70.0	0.0	79.0	0.11392405063291139	0.961501680687852	0.22005107124575965	0.22088523673362612
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_77	1.000000000000001	0.031849615095238135	0.5479128259394962	0.41239900000000007	1.0	0.125	0.2222222222222222	9.0	63.0	0.0	72.0	0.125	0.6885918620075504	0.16101136793114368	0.2062002217007759
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_78	0.9999500000000006	0.032001609047619055	0.4980444387966385	0.4204450000000001	0.8888888888888888	0.1702127659574468	0.2857142857142857	8.0	39.0	1.0	47.0	0.16666666666666666	0.8076680494355137	0.20977586653477512	0.21025161984934918
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_79	0.9999200000000005	0.03179425723809528	0.5095521350101845	0.41201399999999994	1.0	0.16981132075471697	0.2903225806451613	9.0	44.0	0.0	53.0	0.16981132075471697	1.0939433716850535	0.2755322267239361	0.20602245168387628
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_99	0.9999400000000013	0.03345446052380956	0.4944216948990878	0.43940499999999993	0.8888888888888888	0.13114754098360656	0.2285714285714286	8.0	53.0	1.0	61.0	0.12903225806451613	0.8113394025741201	0.19736421728845208	0.21974172389771562
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_98	0.9999700000000012	0.03341685819047621	0.5151833545855523	0.4369939999999998	1.0	0.1323529411764706	0.23376623376623376	9.0	59.0	0.0	68.0	0.1323529411764706	0.9192203576831925	0.2178501431708673	0.2185606011349302
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_97	0.9999200000000011	0.03243654633333338	0.46755079205373157	0.425926	1.0	0.12162162162162163	0.21686746987951808	9.0	65.0	0.0	74.0	0.12162162162162163	0.9349282445329705	0.21721981993468442	0.2130373500351623
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_96	0.9999900000000014	0.030777764666666686	0.5041868648217039	0.39888100000000004	1.0	0.1323529411764706	0.23376623376623376	9.0	59.0	0.0	68.0	0.1323529411764706	0.807266749270045	0.19131775687475672	0.1997450112696806
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_95	0.9999100000000013	0.03319609423809526	0.515252765340353	0.436813	1.0	0.13432835820895522	0.2368421052631579	9.0	58.0	0.0	67.0	0.13432835820895522	1.0808166986485919	0.2570501095999603	0.21846166156954633
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_94	0.9999400000000009	0.03142335409523812	0.5318644516340023	0.39424600000000004	1.0	0.140625	0.2465753424657534	9.0	55.0	0.0	64.0	0.140625	0.8985181486225295	0.21604794619440934	0.19713305378574314
