tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_66	0.9986800000000021	0.03442806471428578	0.45836600467581967	0.5081990000000001	0.75	0.046875	0.08823529411764706	15.0	305.0	5.0	320.0	0.046153846153846156	1.7776575155199243	0.30817590019976043	0.2581442329134037
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_65	0.9981900000000019	0.02680338323809525	0.5145322480066485	0.42206000000000016	0.75	0.05136986301369863	0.09615384615384616	15.0	277.0	5.0	292.0	0.050505050505050504	2.1602668585137015	0.3805461596115927	0.246549959576228
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_64	0.9931400000000018	0.03270530252380955	0.5385767720662007	0.4850190000000001	0.75	0.055350553505535055	0.10309278350515463	15.0	256.0	5.0	271.0	0.05434782608695652	1.7906722032069466	0.3196419534217872	0.24895788259606189
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_63	0.9960299999999971	0.0432026813333335	1.9745654736544067	0.7276669999999992	0.75	0.011829652996845425	0.023291925465838508	15.0	1253.0	5.0	1268.0	0.01178318931657502	2.2715596380426883	0.31791424547698405	0.3728277838720206
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_62	0.9984200000000011	0.03486362157142862	0.5186031064060019	0.5612199999999995	0.75	0.05338078291814947	0.09966777408637874	15.0	266.0	5.0	281.0	0.05244755244755245	1.9607340366168948	0.34774932610767895	0.2964834261527944
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_61	0.9751300000000015	0.0314591874285715	0.556829965888752	0.5932999999999989	0.75	0.051194539249146756	0.09584664536741215	15.0	278.0	5.0	293.0	0.050335570469798654	1.738436455379587	0.3060534555974377	0.34407167918346043
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_60	0.9987600000000023	0.030740755809523863	0.49036341566664754	0.46401899999999996	0.75	0.048859934853420196	0.09174311926605505	15.0	292.0	5.0	307.0	0.04807692307692308	1.8397692269571548	0.32125338546537685	0.2389184235119055
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_6	0.9986700000000017	0.030325684000000016	0.45761046727689353	0.48104699999999967	0.75	0.041666666666666664	0.07894736842105264	15.0	345.0	5.0	360.0	0.0410958904109589	2.106503952397271	0.3578774586962733	0.24912671749874277
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_59	0.9976200000000002	0.03298368452380958	0.5175281144775542	0.48373799999999995	0.75	0.044642857142857144	0.08426966292134831	15.0	321.0	5.0	336.0	0.04398826979472141	1.7923075321577768	0.30810955521934946	0.24622421389538146
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_58	0.9980300000000015	0.030792742095238124	0.48174933974784767	0.49998899999999985	0.75	0.05226480836236934	0.09771986970684038	15.0	272.0	5.0	287.0	0.05136986301369863	2.02382355120156	0.35759871204576626	0.2595424166526078
