tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_0	0.9998500000000005	0.03028124066666669	0.5228044134175506	0.43893100000000024	1.0	0.1016949152542373	0.18461538461538463	12.0	106.0	0.0	118.0	0.1016949152542373	1.5829413975018143	0.3318059192980315	0.22611544209427145
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_74	0.999950000000001	0.031858506285714315	0.5010124912392044	0.44502400000000036	1.0	0.125	0.2222222222222222	12.0	84.0	0.0	96.0	0.125	1.4756789485250115	0.3233055162801793	0.22632029154584188
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_73	0.9998000000000011	0.03515330671428573	0.43225862359139383	0.4851420000000004	1.0	0.09230769230769231	0.16901408450704225	12.0	118.0	0.0	130.0	0.09230769230769231	1.5771059329619854	0.32400508902702774	0.2448609395062625
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_72	0.9999000000000001	0.035344726809523795	0.5215336053301907	0.5603589999999998	1.0	0.1411764705882353	0.24742268041237114	12.0	73.0	0.0	85.0	0.1411764705882353	1.5093910720849124	0.33975006925871726	0.29609755659369896
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_71	0.9999500000000002	0.033537491142857194	0.4998008886380948	0.46956500000000007	1.0	0.1518987341772152	0.26373626373626374	12.0	67.0	0.0	79.0	0.1518987341772152	1.4917309672906716	0.34140033653186397	0.23836113489880312
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_70	0.9999100000000003	0.03369471938095239	0.5048082634906351	0.4905920000000002	1.0	0.14285714285714285	0.25	12.0	72.0	0.0	84.0	0.14285714285714285	1.3522413664288082	0.3051900874759294	0.2518863545812641
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_7	0.9999000000000002	0.03383975314285712	0.5100675769370953	0.5223789999999999	1.0	0.14457831325301204	0.25263157894736843	12.0	71.0	0.0	83.0	0.14457831325301204	1.5486141616209486	0.35045712191758516	0.27381411027541336
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_69	0.9996400000000005	0.030967347380952432	0.5860355402428474	0.43958199999999964	1.0	0.0670391061452514	0.1256544502617801	12.0	167.0	0.0	179.0	0.0670391061452514	1.8678126527337438	0.3600681967072265	0.23575945972617313
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_68	0.99996	0.03306578500000004	0.5088562508240017	0.47944400000000004	1.0	0.13043478260869565	0.23076923076923078	12.0	80.0	0.0	92.0	0.13043478260869565	1.5493457562297976	0.34264002613782407	0.24247874080420287
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_67	0.99992	0.03273388619047616	0.49187218687460005	0.44975399999999993	1.0	0.16	0.2758620689655173	12.0	63.0	0.0	75.0	0.16	1.7127426637601775	0.3966988718255734	0.22740483211377663
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_66	0.9998399999999998	0.03442806471428578	0.45836600467581967	0.48635600000000023	1.0	0.08823529411764706	0.1621621621621622	12.0	124.0	0.0	136.0	0.08823529411764706	1.5543198912755918	0.3163910202177191	0.24684888984082282
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_65	0.9998700000000003	0.02680338323809525	0.5145322480066485	0.35976800000000025	1.0	0.12371134020618557	0.22018348623853212	12.0	85.0	0.0	97.0	0.12371134020618557	1.5132137536078551	0.33077800121547857	0.18136630682568636
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_64	0.9998599999999997	0.03270530252380955	0.5385767720662007	0.46652200000000016	1.0	0.14457831325301204	0.25263157894736843	12.0	71.0	0.0	83.0	0.14457831325301204	1.5845928008288581	0.3585992212602111	0.23752843587900216
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_63	0.9999799999999996	0.0432026813333335	1.9745654736544067	0.6813710000000038	1.0	0.02040816326530612	0.039999999999999994	12.0	576.0	0.0	588.0	0.02040816326530612	1.9098025182771663	0.2994957340782043	0.34836075840966085
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_62	0.9998799999999995	0.03486362157142862	0.5186031064060019	0.5370809999999993	1.0	0.13636363636363635	0.24000000000000002	12.0	76.0	0.0	88.0	0.13636363636363635	1.6127915352939413	0.3602122427061359	0.2817200691342741
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_61	0.9998600000000004	0.0314591874285715	0.556829965888752	0.5825149999999997	1.0	0.10344827586206896	0.1875	12.0	104.0	0.0	116.0	0.10344827586206896	1.5466316061074818	0.32536073660727455	0.324666131979933
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_60	0.9998600000000003	0.030740755809523863	0.49036341566664754	0.43121900000000024	1.0	0.11764705882352941	0.21052631578947367	12.0	90.0	0.0	102.0	0.11764705882352941	1.550749107584872	0.3352990753006522	0.2201958492460207
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_6	0.9997200000000005	0.030325684000000016	0.45761046727689353	0.4248680000000001	1.0	0.096	0.1751824817518248	12.0	113.0	0.0	125.0	0.096	1.78474391370222	0.36964124760861145	0.21754277451675127
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_59	0.9997500000000009	0.03298368452380958	0.5175281144775542	0.4524680000000006	1.0	0.08108108108108109	0.15	12.0	136.0	0.0	148.0	0.08108108108108109	1.5550541614604074	0.3111843316371818	0.22981030801330304
strmgCAMI2_short_read_sample_0-99.bracken_2.2.profile	strmgCAMI2_short_read_sample_58	0.9998100000000004	0.030792742095238124	0.48174933974784767	0.44094000000000044	1.0	0.125	0.2222222222222222	12.0	84.0	0.0	96.0	0.125	1.7824933751182133	0.3905252843002291	0.22644451200473287
