tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_0	0.996020000000009	0.02714956428571429	2.431560624882359	0.5302399999999977	0.94140625	0.1951417004048583	0.3232729711602951	241.0	994.0	15.0	1235.0	0.1928	4.573118683531238	0.6423978509285512	0.28066312379581204
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_1	0.9959900000000055	0.026148875238095233	1.9756358589243752	0.4867899999999991	0.9366666666666666	0.25827205882352944	0.40489913544668593	281.0	807.0	19.0	1088.0	0.25383920505871727	4.925480895875377	0.7044354932753291	0.2558860789436335
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_2	0.9965200000000058	0.026859135238095258	1.7919498083824832	0.5014199999999989	0.9562043795620438	0.26043737574552683	0.40937499999999993	262.0	744.0	12.0	1006.0	0.25736738703339884	4.851697654264806	0.7017474642426029	0.26485036076103147
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_3	0.996340000000005	0.02586097619047618	1.2864317506666207	0.4891999999999998	0.9422572178477691	0.31326352530541013	0.47020301244269813	359.0	787.0	22.0	1146.0	0.3073630136986301	5.046933092034348	0.7164834641795883	0.2611518011573531
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_4	0.9955400000000015	0.02485267809523806	2.127676072820388	0.4946799999999994	0.9458483754512635	0.21797004991680533	0.3542934415145369	262.0	940.0	15.0	1202.0	0.2152834839769926	4.692233535626471	0.661647513329454	0.2691901657542745
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_5	0.9950300000000023	0.024023881428571415	1.4791176683310858	0.4784799999999991	0.945619335347432	0.2952830188679245	0.4500359453630482	313.0	747.0	18.0	1060.0	0.29035250463821893	4.718731869783025	0.6773924039077048	0.25817451924114565
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_6	0.9950200000000043	0.026623641428571435	1.4584280591599728	0.5357899999999985	0.941717791411043	0.2808783165599268	0.43269908386187456	307.0	786.0	19.0	1093.0	0.2760791366906475	4.920616398856766	0.7032786053176714	0.2864007868417817
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_7	0.9959100000000035	0.028568439047619073	1.749899444809546	0.5299899999999991	0.9397163120567376	0.2562862669245648	0.4027355623100304	265.0	769.0	17.0	1034.0	0.2521408182683159	4.753519623839426	0.6848277580828467	0.28434617922731487
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_8	0.9955600000000051	0.027485435714285734	1.1493342951725074	0.517889999999999	0.936231884057971	0.32791878172588834	0.48571428571428577	323.0	662.0	22.0	985.0	0.32075471698113206	4.803505442208887	0.696903406890606	0.2771911044504509
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_9	0.9949900000000028	0.024786913333333323	2.3958721569490473	0.5017599999999988	0.9520295202952029	0.19664634146341464	0.32596336070751736	258.0	1054.0	13.0	1312.0	0.19471698113207547	4.787308764982724	0.6668203656004248	0.27671096895163516
