tool	sample	Sum of abundances	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_0	0.9992500000000024	0.02714956428571429	2.431560624882359	0.3878599999999994	0.9447513812154696	0.32509505703422054	0.4837340876944838	171.0	355.0	10.0	526.0	0.31902985074626866	3.8667905246222958	0.6171755185147193	0.19594430748090372
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_1	0.9992000000000024	0.026148875238095233	1.9756358589243752	0.3661500000000001	0.9507389162561576	0.43080357142857145	0.5929339477726575	193.0	255.0	10.0	448.0	0.42139737991266374	4.2413890080635115	0.6947637449115811	0.18444821697538172
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_2	0.999260000000002	0.026859135238095258	1.7919498083824832	0.3782299999999996	0.9642857142857143	0.44680851063829785	0.6106623586429725	189.0	234.0	7.0	423.0	0.43953488372093025	4.12944640744271	0.6828497213634303	0.19103007651708373
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_3	0.9991100000000023	0.02586097619047618	1.2864317506666207	0.36431000000000063	0.9568965517241379	0.4703389830508475	0.6306818181818181	222.0	250.0	10.0	472.0	0.4605809128630705	4.3039679013356835	0.6990389136314972	0.18447663849546542
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_4	0.9990300000000025	0.02485267809523806	2.127676072820388	0.3579400000000006	0.9459459459459459	0.3723404255319149	0.5343511450381679	175.0	295.0	10.0	470.0	0.3645833333333333	4.012293011775273	0.6521156063270568	0.18068834617209664
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_5	0.9990300000000011	0.024023881428571415	1.4791176683310858	0.33597000000000077	0.9532710280373832	0.4811320754716981	0.6394984326018809	204.0	220.0	10.0	424.0	0.4700460829493088	4.14600996889643	0.6853210971321156	0.16895225164064265
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_6	0.9990700000000023	0.026623641428571435	1.4584280591599728	0.38714	0.9619047619047619	0.452914798206278	0.6158536585365855	202.0	244.0	8.0	446.0	0.44493392070484583	4.246260438195785	0.6960718728960352	0.1946738004485432
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_7	0.999170000000002	0.028568439047619073	1.749899444809546	0.40556000000000003	0.9578947368421052	0.4252336448598131	0.5889967637540454	182.0	246.0	8.0	428.0	0.41743119266055045	4.076601096601512	0.6728037976805119	0.20460094844112603
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_8	0.9992700000000018	0.027485435714285734	1.1493342951725074	0.38855999999999985	0.9629629629629629	0.5012048192771085	0.659270998415214	208.0	207.0	8.0	415.0	0.491725768321513	4.1386881755399365	0.6865456135861406	0.19657799678238613
marmgCAMI2_short_read_sample_0-9.bracken_2.2.profile	marmgCAMI2_short_read_sample_9	0.9992400000000019	0.024786913333333323	2.3958721569490473	0.3687299999999999	0.9611111111111111	0.32765151515151514	0.48870056497175135	173.0	355.0	7.0	528.0	0.3233644859813084	4.076648968679628	0.6502769752117336	0.18663919863537198
