#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan SRR5866424_1.fastq.gz,SRR5866424_2.fastq.gz --bowtie2out SRR5866424.bowtie2.bz2 --nproc 10 --input_type fastq -o SRR5866424_metaphlan.txt
#70331380 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.80855	
k__Archaea	2157	0.19145	
k__Bacteria|p__Firmicutes	2|1239	82.1567	
k__Bacteria|p__Bacteroidetes	2|976	14.1512	
k__Bacteria|p__Actinobacteria	2|201174	1.56447	
k__Bacteria|p__Proteobacteria	2|1224	1.13812	
k__Bacteria|p__Tenericutes	2|544448	0.50052	
k__Archaea|p__Thaumarchaeota	2157|651137	0.19145	
k__Bacteria|p__Verrucomicrobia	2|74201	0.17898	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.06475	
k__Bacteria|p__Fusobacteria	2|32066	0.05382	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	48.56152	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	14.15106	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	8.09003	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	4.63311	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	3.41426	
k__Bacteria|p__Firmicutes|c__CFGB73076	2|1239|	1.98918	
k__Bacteria|p__Firmicutes|c__CFGB10325	2|1239|	1.66535	
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	1.14386	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.96235	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.94037	
k__Bacteria|p__Firmicutes|c__CFGB1355	2|1239|	0.88884	
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	0.88873	
k__Bacteria|p__Firmicutes|c__CFGB2863	2|1239|	0.8355	
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.74523	
k__Bacteria|p__Firmicutes|c__CFGB9581	2|1239|	0.68155	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.60211	
k__Bacteria|p__Firmicutes|c__CFGB76352	2|1239|	0.59226	
k__Bacteria|p__Firmicutes|c__CFGB76465	2|1239|	0.48328	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.48091	
k__Bacteria|p__Firmicutes|c__CFGB2949	2|1239|	0.45973	
k__Bacteria|p__Firmicutes|c__CFGB2954	2|1239|	0.45909	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.42398	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.3629	
k__Bacteria|p__Tenericutes|c__CFGB31328	2|544448|	0.29532	
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.29519	
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.29503	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.29359	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.25246	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.23159	
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.20748	
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.2074	
k__Bacteria|p__Tenericutes|c__CFGB4862	2|544448|	0.2052	
k__Bacteria|p__Firmicutes|c__CFGB2860	2|1239|	0.19686	
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.19145	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.17898	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.17398	
k__Bacteria|p__Firmicutes|c__CFGB2941	2|1239|	0.15964	
k__Bacteria|p__Firmicutes|c__CFGB8331	2|1239|	0.15547	
k__Bacteria|p__Firmicutes|c__CFGB1798	2|1239|	0.14194	
k__Bacteria|p__Firmicutes|c__CFGB75799	2|1239|	0.138	
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.12472	
k__Bacteria|p__Firmicutes|c__CFGB2881	2|1239|	0.11873	
k__Bacteria|p__Firmicutes|c__CFGB10314	2|1239|	0.10999	
k__Bacteria|p__Firmicutes|c__CFGB1311	2|1239|	0.08792	
k__Bacteria|p__Firmicutes|c__CFGB3071	2|1239|	0.08633	
k__Bacteria|p__Firmicutes|c__CFGB2840	2|1239|	0.0769	
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.07216	
