#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan ERR209458_1.fastq.gz,ERR209458_2.fastq.gz --bowtie2out ERR209458.bowtie2.bz2 --nproc 10 --input_type fastq -o ERR209458_metaphlan.txt
#40912793 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.77835	
k__Archaea	2157	0.22165	
k__Bacteria|p__Firmicutes	2|1239	60.39322	
k__Bacteria|p__Bacteroidetes	2|976	30.03092	
k__Bacteria|p__Proteobacteria	2|1224	4.55532	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	3.56234	
k__Bacteria|p__Actinobacteria	2|201174	0.50734	
k__Bacteria|p__Fusobacteria	2|32066	0.31651	
k__Bacteria|p__Verrucomicrobia	2|74201	0.25856	
k__Archaea|p__Euryarchaeota	2157|28890	0.1809	
k__Bacteria|p__Tenericutes	2|544448	0.14043	
k__Archaea|p__Thaumarchaeota	2157|651137	0.04075	
k__Bacteria|p__Bacteria_unclassified	2|	0.01041	
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.00329	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	38.75376	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	15.5083	
k__Bacteria|p__Bacteroidetes|c__CFGB74567	2|976|	13.71985	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	6.82739	
k__Bacteria|p__Bacteroidetes|c__CFGB2107	2|976|	2.40893	
k__Bacteria|p__Firmicutes|c__CFGB72899	2|1239|	2.23779	
k__Bacteria|p__Firmicutes|c__CFGB29420	2|1239|	1.92091	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.79344	
k__Bacteria|p__Proteobacteria|c__CFGB76485	2|1224|	1.57983	
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	1.30755	
k__Bacteria|p__Firmicutes|c__CFGB9581	2|1239|	1.13642	
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	1.13292	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	1.11172	
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	0.76135	
k__Bacteria|p__Bacteroidetes|c__CFGB602	2|976|	0.69854	
k__Bacteria|p__Proteobacteria|c__CFGB2403	2|1224|	0.58371	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.51423	
k__Bacteria|p__Firmicutes|c__CFGB2905	2|1239|	0.40271	
k__Bacteria|p__Firmicutes|c__CFGB1422	2|1239|	0.40071	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.37277	
k__Bacteria|p__Firmicutes|c__CFGB2942	2|1239|	0.35432	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.34735	
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2|32066|203490	0.31651	
k__Bacteria|p__Firmicutes|c__CFGB1479	2|1239|	0.31359	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.30204	
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.29247	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.2618	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.2535	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.21279	
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	0.21196	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.20763	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.19367	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.1809	
k__Bacteria|p__Firmicutes|c__CFGB76352	2|1239|	0.11395	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.11038	
k__Bacteria|p__Firmicutes|c__CFGB2881	2|1239|	0.10034	
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	0.09449	
k__Bacteria|p__Firmicutes|c__CFGB1126	2|1239|	0.06951	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.06853	
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.06702	
k__Bacteria|p__Verrucomicrobia|c__Opitutae	2|74201|414999	0.06489	
