#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jshaw/miniforge3/envs/mpa4/bin/metaphlan SRR24442557_1.fastq.gz,SRR24442557_2.fastq.gz --bowtie2out SRR24442557.bowtie2.bz2 --nproc 50 --input_type fastq --unclassified_estimation -x mpa_vOct22_CHOCOPhlAnSGB_202212 -o SRR24442557_metaphlan.txt
#111406806 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	95.74512	
k__Bacteria	2	4.254877403711607	
k__Bacteria|p__Bacteroidetes	2|976	2.579472196860981	
k__Bacteria|p__Proteobacteria	2|1224	1.4656227313380294	
k__Bacteria|p__Actinobacteria	2|201174	0.11240067088610915	
k__Bacteria|p__Planctomycetes	2|203682	0.09738180462648792	
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2|976|117743	2.463887601213674	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	1.1318752536437755	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.3293700598213155	
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	2|201174|84992	0.11161522051738398	
k__Bacteria|p__Bacteroidetes|c__Cytophagia	2|976|768503	0.10502994675965953	
k__Bacteria|p__Planctomycetes|c__Planctomycetia	2|203682|203683	0.0953284007914567	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.005830033018565644	
k__Bacteria|p__Bacteroidetes|c__Saprospiria	2|976|1937959	0.004273173376547567	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.00239379402732815	
k__Bacteria|p__Planctomycetes|c__CFGB41773	2|203682|	0.0020529783472908506	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.0009062888869905723	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.0007858758564655338	
k__Bacteria|p__Bacteroidetes|c__CFGB800	2|976|	0.0004505915170530592	
k__Bacteria|p__Proteobacteria|c__CFGB8432	2|1224|	0.000331029462008763	
k__Bacteria|p__Proteobacteria|c__CFGB44571	2|1224|	0.00011956205504429617	
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	2.463887601213674	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	2|1224|28211|204455	1.0318754229507838	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales	2|1224|1236|135613	0.12218433598820364	
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales	2|201174|84992|84993	0.11161522051738398	
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	2|976|768503|768507	0.10502994675965953	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	2|1224|1236|135614	0.098357448015159	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales	2|1224|1236|1706369	0.08542900302398128	
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales	2|203682|203683|2691354	0.08144856521280906	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.07757449933672965	
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales	2|203682|203683|112	0.013880261066388006	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales	2|1224|1236|72273	0.013131828131075133	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales	2|1224|28211|766	0.011811114184963051	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	2|1224|1236|135622	0.0076026149449519	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales	2|976|200643|1970189	0.005830033018565644	
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales	2|976|1937959|1936988	0.004273173376547567	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.004051068776073821	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales	2|1224|28211|204441	0.003094572335719452	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales	2|1224|28216|32003	0.00239379402732815	
