kraken_genomes/GB_GCA_002502245.1.fa	genomes_42	23068
kraken_genomes/GB_GCA_002505695.1.fa	genomes_43	22289
kraken_genomes/RS_GCF_000969885.1.fa	genomes_44	23103
kraken_genomes/GB_GCA_002501855.1.fa	genomes_45	32631
kraken_genomes/GB_GCA_002499525.1.fa	genomes_46	24483
kraken_genomes/UBA12027.fa	genomes_47	19443
kraken_genomes/GB_GCA_001316325.1.fa	genomes_48	22908
kraken_genomes/GB_GCA_002506425.1.fa	genomes_49	34812
kraken_genomes/GB_GCA_002762735.1.fa	genomes_50	19441
kraken_genomes/GB_GCA_003019535.1.fa	genomes_51	17680
kraken_genomes/RS_GCF_000223905.1.fa	genomes_52	20228
kraken_genomes/GB_GCA_002729095.1.fa	genomes_53	22259
kraken_genomes/GB_GCA_002792915.1.fa	genomes_54	35304
kraken_genomes/RS_GCF_000304355.2.fa	genomes_55	22988
kraken_genomes/GB_GCA_002499405.1.fa	genomes_56	35345
kraken_genomes/GB_GCA_002686525.1.fa	genomes_57	22325
kraken_genomes/GB_GCA_002725315.1.fa	genomes_58	22348
kraken_genomes/GB_GCA_002714745.1.fa	genomes_59	31979
kraken_genomes/GB_GCA_900314695.1.fa	genomes_60	22942
kraken_genomes/GB_GCA_002501805.1.fa	genomes_61	22359
kraken_genomes/RS_GCF_000970025.1.fa	genomes_62	23082
kraken_genomes/GB_GCA_002499195.1.fa	genomes_63	22267
kraken_genomes/GB_GCA_003158115.1.fa	genomes_64	22917
kraken_genomes/GB_GCA_001873845.1.fa	genomes_65	13270
kraken_genomes/GB_GCA_002503885.1.fa	genomes_66	22993
kraken_genomes/UBA10136.fa	genomes_67	19446
kraken_genomes/GB_GCA_002503845.1.fa	genomes_68	33028
kraken_genomes/GB_GCA_001627235.1.fa	genomes_69	24425
kraken_genomes/RS_GCF_001402945.1.fa	genomes_70	12502
kraken_genomes/RS_GCF_000711905.1.fa	genomes_71	23145
kraken_genomes/GB_GCA_001628485.1.fa	genomes_72	22327
kraken_genomes/RS_GCF_000008665.1.fa	genomes_73	13571
kraken_genomes/GB_GCA_002498455.1.fa	genomes_74	22369
kraken_genomes/GB_GCA_002505775.1.fa	genomes_75	22362
kraken_genomes/GB_GCA_002503055.1.fa	genomes_76	31975
kraken_genomes/RS_GCF_002252755.1.fa	genomes_77	20454
kraken_genomes/RS_GCF_000337335.1.fa	genomes_78	20438
kraken_genomes/GB_GCA_002719395.1.fa	genomes_79	22238
kraken_genomes/RS_GCF_900215215.1.fa	genomes_80	23018
kraken_genomes/GB_GCA_002494975.1.fa	genomes_81	22318
kraken_genomes/GB_GCA_002698145.1.fa	genomes_82	22269
kraken_genomes/GB_GCA_002501845.1.fa	genomes_83	24453
kraken_genomes/RS_GCF_000376445.1.fa	genomes_84	20190
kraken_genomes/GB_GCA_002497895.1.fa	genomes_85	22309
kraken_genomes/UBA9989.fa	genomes_86	35534
kraken_genomes/GB_GCA_002763115.1.fa	genomes_87	15612
kraken_genomes/UBA11921.fa	genomes_88	23115
kraken_genomes/UBA9966.fa	genomes_89	19444
kraken_genomes/GB_GCA_000495735.1.fa	genomes_90	12496
kraken_genomes/GB_GCA_001602645.1.fa	genomes_91	23140
kraken_genomes/GB_GCA_002762865.1.fa	genomes_92	15614
kraken_genomes/GB_GCA_002507545.1.fa	genomes_93	13572
kraken_genomes/GB_GCA_002506485.1.fa	genomes_94	15605
kraken_genomes/RS_GCF_000320505.1.fa	genomes_95	22952
kraken_genomes/GB_GCA_001437625.1.fa	genomes_96	24439
kraken_genomes/GB_GCA_002722135.1.fa	genomes_97	22277
kraken_genomes/GB_GCA_002722615.1.fa	genomes_98	22272
kraken_genomes/GB_GCA_900314635.1.fa	genomes_99	22931
kraken_genomes/GB_GCA_002496805.1.fa	genomes_100	22912
kraken_genomes/GB_GCA_002502095.1.fa	genomes_101	22360
kraken_genomes/GB_GCA_002722735.1.fa	genomes_102	22346
kraken_genomes/GB_GCA_003166335.1.fa	genomes_103	14727
kraken_genomes/GB_GCA_002495905.1.fa	genomes_104	34464
kraken_genomes/UBA10106.fa	genomes_105	32920
kraken_genomes/GB_GCA_002506535.1.fa	genomes_106	23138
kraken_genomes/GB_GCA_002497025.1.fa	genomes_107	22308
kraken_genomes/UBA12459.fa	genomes_108	35398
kraken_genomes/GB_GCA_002498725.1.fa	genomes_109	22311
kraken_genomes/GB_GCA_002505455.1.fa	genomes_110	22288
kraken_genomes/RS_GCF_000012545.1.fa	genomes_111	23117
kraken_genomes/GB_GCA_001629255.1.fa	genomes_112	22330
kraken_genomes/RS_GCF_000008645.1.fa	genomes_113	23126
kraken_genomes/GB_GCA_003193925.1.fa	genomes_114	31971
kraken_genomes/RS_GCF_000230715.2.fa	genomes_115	24207
kraken_genomes/GB_GCA_003162615.1.fa	genomes_116	18418
kraken_genomes/GB_GCA_900314605.1.fa	genomes_117	22954
kraken_genomes/GB_GCA_002730095.1.fa	genomes_118	22367
kraken_genomes/GB_GCA_002501605.1.fa	genomes_119	22358
kraken_genomes/RS_GCF_000022545.1.fa	genomes_120	32098
kraken_genomes/RS_GCF_000235565.1.fa	genomes_121	23136
kraken_genomes/GB_GCA_002720095.2.fa	genomes_122	22217
kraken_genomes/GB_GCA_003019595.1.fa	genomes_123	13879
kraken_genomes/RS_GCF_002077075.2.fa	genomes_124	32164
kraken_genomes/GB_GCA_002498985.1.fa	genomes_125	22321
kraken_genomes/RS_GCF_000196895.1.fa	genomes_126	20193
kraken_genomes/RS_GCF_001639275.1.fa	genomes_127	22935
kraken_genomes/GB_GCA_003157895.1.fa	genomes_128	23077
kraken_genomes/GB_GCA_002495055.1.fa	genomes_129	23065
kraken_genomes/GB_GCA_002509165.1.fa	genomes_130	35200
kraken_genomes/RS_GCF_000376965.1.fa	genomes_131	23129
kraken_genomes/GB_GCA_000496135.1.fa	genomes_132	18901
kraken_genomes/RS_GCF_001481295.1.fa	genomes_133	23045
kraken_genomes/GB_GCA_002731395.1.fa	genomes_134	22279
kraken_genomes/GB_GCA_001509375.1.fa	genomes_135	23139
kraken_genomes/GB_GCA_001717035.1.fa	genomes_136	23041
kraken_genomes/GB_GCA_002724775.1.fa	genomes_137	15607
kraken_genomes/GB_GCA_002496955.1.fa	genomes_138	22244
kraken_genomes/GB_GCA_002687075.1.fa	genomes_139	22252
kraken_genomes/RS_GCF_002945325.1.fa	genomes_140	22977
kraken_genomes/GB_GCA_002506825.1.fa	genomes_141	22363
kraken_genomes/GB_GCA_002713585.1.fa	genomes_142	22303
kraken_genomes/RS_GCF_000011085.1.fa	genomes_143	20230
kraken_genomes/GB_GCA_002763335.1.fa	genomes_144	15632
kraken_genomes/GB_GCA_001872185.1.fa	genomes_145	15613
kraken_genomes/GB_GCA_002497765.1.fa	genomes_146	26620
kraken_genomes/RS_GCF_000513855.1.fa	genomes_147	17454
kraken_genomes/RS_GCF_000337175.1.fa	genomes_148	24192
kraken_genomes/GB_GCA_002496565.1.fa	genomes_149	23093
kraken_genomes/GB_GCA_000746765.1.fa	genomes_150	24437
kraken_genomes/GB_GCA_002501775.1.fa	genomes_151	34487
kraken_genomes/GB_GCA_002726495.1.fa	genomes_152	26627
kraken_genomes/GB_GCA_001871535.1.fa	genomes_153	35118
kraken_genomes/GB_GCA_001587575.1.fa	genomes_154	23007
kraken_genomes/GB_GCA_002712285.1.fa	genomes_155	22302
kraken_genomes/GB_GCA_002504845.1.fa	genomes_156	22287
kraken_genomes/GB_GCA_002502215.1.fa	genomes_157	22268
kraken_genomes/GB_GCA_000402515.1.fa	genomes_158	29374
kraken_genomes/RS_GCF_000306765.2.fa	genomes_159	20288
kraken_genomes/RS_GCF_000731985.1.fa	genomes_160	24190
kraken_genomes/GB_GCA_002688315.1.fa	genomes_161	34264
kraken_genomes/GB_GCA_002495525.1.fa	genomes_162	22319
kraken_genomes/GB_GCA_002498375.1.fa	genomes_163	22986
kraken_genomes/UBA8684.fa	genomes_164	22317
kraken_genomes/GB_GCA_002505185.1.fa	genomes_165	18440
kraken_genomes/GB_GCA_002499865.1.fa	genomes_166	22357
kraken_genomes/GB_GCA_900320515.1.fa	genomes_167	22948
kraken_genomes/RS_GCF_002761295.1.fa	genomes_168	23021
kraken_genomes/GB_GCA_002725275.1.fa	genomes_169	26626
kraken_genomes/RS_GCF_002214545.1.fa	genomes_170	32095
kraken_genomes/GB_GCA_001915065.1.fa	genomes_171	12000
kraken_genomes/GB_GCA_002457145.1.fa	genomes_172	22333
kraken_genomes/GB_GCA_003162115.1.fa	genomes_173	22918
kraken_genomes/GB_GCA_001917995.1.fa	genomes_174	24475
kraken_genomes/GB_GCA_900248165.1.fa	genomes_175	24383
kraken_genomes/RS_GCF_000022205.1.fa	genomes_176	20444
kraken_genomes/GB_GCA_003021785.1.fa	genomes_177	15594
kraken_genomes/GB_GCA_001629235.1.fa	genomes_178	22329
kraken_genomes/GB_GCA_001587595.1.fa	genomes_179	23008
kraken_genomes/RS_GCF_000430485.1.fa	genomes_180	32099
kraken_genomes/RS_GCF_002487355.1.fa	genomes_181	23056
kraken_genomes/GB_GCA_002499345.1.fa	genomes_182	22356
kraken_genomes/GB_GCA_002498185.1.fa	genomes_183	22219
kraken_genomes/UBA10192.fa	genomes_184	33070
kraken_genomes/UBA10194.fa	genomes_185	19451
kraken_genomes/GB_GCA_002494625.1.fa	genomes_186	13576
kraken_genomes/RS_GCF_000328665.1.fa	genomes_187	23049
kraken_genomes/GB_GCA_003154335.1.fa	genomes_188	23076
kraken_genomes/RS_GCF_000970085.1.fa	genomes_189	23089
kraken_genomes/GB_GCA_002718995.2.fa	genomes_190	22364
kraken_genomes/GB_GCA_002687935.1.fa	genomes_191	34406
kraken_genomes/GB_GCA_002504435.1.fa	genomes_192	22361
kraken_genomes/GB_GCA_000258425.1.fa	genomes_193	18453
kraken_genomes/GB_GCA_003158275.1.fa	genomes_194	14741
kraken_genomes/GB_GCA_002687355.1.fa	genomes_195	35201
kraken_genomes/RS_GCF_000007305.1.fa	genomes_196	28123
kraken_genomes/UBA9638.fa	genomes_197	32842
kraken_genomes/RS_GCF_000969965.1.fa	genomes_198	23090
kraken_genomes/RS_GCF_000812185.1.fa	genomes_199	24420
kraken_genomes/GB_GCA_000007225.1.fa	genomes_200	28113
kraken_genomes/GB_GCA_002172185.1.fa	genomes_201	22331
kraken_genomes/GB_GCA_000591035.1.fa	genomes_202	12892
kraken_genomes/RS_GCF_000011105.1.fa	genomes_203	28124
kraken_genomes/RS_GCF_001412615.1.fa	genomes_204	28129
kraken_genomes/RS_GCF_000470655.1.fa	genomes_205	20427
kraken_genomes/RS_GCF_000006805.1.fa	genomes_206	20253
kraken_genomes/GB_GCA_900319535.1.fa	genomes_207	22946
kraken_genomes/GB_GCA_000494185.1.fa	genomes_208	12346
kraken_genomes/GB_GCA_002497965.1.fa	genomes_209	22997
kraken_genomes/GB_GCA_002011035.1.fa	genomes_210	20987
kraken_genomes/RS_GCF_001886955.1.fa	genomes_211	20281
kraken_genomes/GB_GCA_000830295.1.fa	genomes_212	19445
kraken_genomes/GB_GCA_002900555.1.fa	genomes_213	29435
kraken_genomes/UBA11852.fa	genomes_214	32866
kraken_genomes/RS_GCF_000813245.1.fa	genomes_215	32129
kraken_genomes/RS_GCF_000009965.1.fa	genomes_216	32082
kraken_genomes/GB_GCA_003170935.1.fa	genomes_217	14743
kraken_genomes/GB_GCA_002503135.1.fa	genomes_218	33479
kraken_genomes/RS_GCF_900109065.1.fa	genomes_219	20308
kraken_genomes/UBA10161.fa	genomes_220	32551
kraken_genomes/GB_GCA_001564205.1.fa	genomes_221	20453
kraken_genomes/GB_GCA_900317865.1.fa	genomes_222	22944
kraken_genomes/GB_GCA_002507425.1.fa	genomes_223	22221
kraken_genomes/UBA8261.fa	genomes_224	33012
kraken_genomes/RS_GCF_000513315.1.fa	genomes_225	22957
kraken_genomes/RS_GCF_001971705.1.fa	genomes_226	24218
kraken_genomes/RS_GCF_002287175.1.fa	genomes_227	22924
kraken_genomes/GB_GCA_002498525.1.fa	genomes_228	22310
kraken_genomes/RS_GCF_003149675.1.fa	genomes_229	23105
kraken_genomes/GB_GCA_002499325.1.fa	genomes_230	22355
kraken_genomes/RS_GCF_000336815.1.fa	genomes_231	20290
kraken_genomes/GB_GCA_002494725.1.fa	genomes_232	19787
kraken_genomes/GB_GCA_002723635.1.fa	genomes_233	22278
kraken_genomes/RS_GCF_900114455.1.fa	genomes_234	20306
kraken_genomes/GB_GCA_002698225.1.fa	genomes_235	31978
kraken_genomes/RS_GCF_000237865.1.fa	genomes_236	20424
kraken_genomes/GB_GCA_002495025.1.fa	genomes_237	33757
kraken_genomes/GB_GCA_002706615.1.fa	genomes_238	22226
kraken_genomes/GB_GCA_002172355.2.fa	genomes_239	22241
kraken_genomes/GB_GCA_002506905.1.fa	genomes_240	33900
kraken_genomes/GB_GCA_001786415.1.fa	genomes_241	28268
kraken_genomes/RS_GCF_000213215.1.fa	genomes_242	12481
kraken_genomes/UBA12207.fa	genomes_243	22236
kraken_genomes/RS_GCF_002214605.1.fa	genomes_244	28122
kraken_genomes/RS_GCF_003116855.1.fa	genomes_245	12213
kraken_genomes/GB_GCA_002499085.1.fa	genomes_246	33219
kraken_genomes/GB_GCA_002495885.1.fa	genomes_247	33225
kraken_genomes/GB_GCA_002495625.1.fa	genomes_248	34087
kraken_genomes/RS_GCF_900109595.1.fa	genomes_249	22933
kraken_genomes/GB_GCA_002505685.1.fa	genomes_250	22370
kraken_genomes/RS_GCF_000969905.1.fa	genomes_251	23104
kraken_genomes/GB_GCA_002497285.1.fa	genomes_252	35281
kraken_genomes/GB_GCA_002509095.1.fa	genomes_253	23107
kraken_genomes/RS_GCF_000337775.1.fa	genomes_254	20234
kraken_genomes/RS_GCF_900095295.1.fa	genomes_255	22921
kraken_genomes/GB_GCA_002502965.1.fa	genomes_256	29205
kraken_genomes/GB_GCA_002502785.1.fa	genomes_257	23137
kraken_genomes/GB_GCA_002696315.1.fa	genomes_258	22215
kraken_genomes/GB_GCA_002737455.1.fa	genomes_259	24447
kraken_genomes/GB_GCA_001563875.1.fa	genomes_260	13830
kraken_genomes/GB_GCA_002497685.1.fa	genomes_261	15604
kraken_genomes/GB_GCA_002506875.1.fa	genomes_262	22297
kraken_genomes/GB_GCA_002697105.1.fa	genomes_263	22298
kraken_genomes/RS_GCF_002214565.1.fa	genomes_264	32089
kraken_genomes/GB_GCA_001920395.1.fa	genomes_265	24476
kraken_genomes/GB_GCA_002715725.1.fa	genomes_266	22231
kraken_genomes/GB_GCA_000389735.1.fa	genomes_267	12371
kraken_genomes/RS_GCF_000226975.2.fa	genomes_268	20264
kraken_genomes/RS_GCF_000685155.1.fa	genomes_269	23054
kraken_genomes/GB_GCA_000806155.1.fa	genomes_270	19447
kraken_genomes/GB_GCA_002457555.1.fa	genomes_271	22305
kraken_genomes/GB_GCA_002503285.1.fa	genomes_272	22336
kraken_genomes/GB_GCA_001871415.1.fa	genomes_273	15636
kraken_genomes/GB_GCA_000484935.1.fa	genomes_274	24422
kraken_genomes/GB_GCA_003194425.1.fa	genomes_275	12231
kraken_genomes/RS_GCF_002287235.1.fa	genomes_276	23102
kraken_genomes/GB_GCA_002506755.1.fa	genomes_277	22337
kraken_genomes/GB_GCA_003164815.1.fa	genomes_278	13947
kraken_genomes/RS_GCF_900110455.1.fa	genomes_279	24201
kraken_genomes/RS_GCF_001663375.1.fa	genomes_280	15791
kraken_genomes/GB_GCA_002496845.1.fa	genomes_281	22275
kraken_genomes/GB_GCA_001717025.1.fa	genomes_282	23042
kraken_genomes/GB_GCA_000830275.1.fa	genomes_283	19442
kraken_genomes/GB_GCA_000746785.1.fa	genomes_284	24438
kraken_genomes/GB_GCA_002779595.1.fa	genomes_285	15610
kraken_genomes/RS_GCF_000195895.1.fa	genomes_286	23084
kraken_genomes/GB_GCA_001871475.1.fa	genomes_287	15634
kraken_genomes/RS_GCF_000371805.1.fa	genomes_288	22969
kraken_genomes/UBA8940.fa	genomes_289	34208
kraken_genomes/RS_GCF_000336955.1.fa	genomes_290	20286
kraken_genomes/RS_GCF_000300255.2.fa	genomes_291	23043
kraken_genomes/GB_GCA_002716085.1.fa	genomes_292	22342
kraken_genomes/GB_GCA_002502625.1.fa	genomes_293	22294
kraken_genomes/GB_GCA_002497905.1.fa	genomes_294	22293
kraken_genomes/RS_GCF_000007345.1.fa	genomes_295	23081
kraken_genomes/RS_GCF_000011205.1.fa	genomes_296	31521
kraken_genomes/GB_GCA_000565255.1.fa	genomes_297	12483
kraken_genomes/GB_GCA_900319985.1.fa	genomes_298	22947
kraken_genomes/RS_GCF_000336775.1.fa	genomes_299	20285
kraken_genomes/RS_GCF_900114585.1.fa	genomes_300	22929
kraken_genomes/RS_GCF_001889405.1.fa	genomes_301	23019
kraken_genomes/GB_GCA_002495645.1.fa	genomes_302	26619
kraken_genomes/GB_GCA_001871595.1.fa	genomes_303	35424
kraken_genomes/GB_GCA_001872315.1.fa	genomes_304	15620
kraken_genomes/GB_GCA_002710015.1.fa	genomes_305	22229
kraken_genomes/GB_GCA_000494145.1.fa	genomes_306	20930
kraken_genomes/GB_GCA_002496485.1.fa	genomes_307	22335
kraken_genomes/RS_GCF_900107205.1.fa	genomes_308	20414
kraken_genomes/UBA9596.fa	genomes_309	22265
kraken_genomes/GB_GCA_002011165.1.fa	genomes_310	20990
kraken_genomes/RS_GCF_000186365.1.fa	genomes_311	17455
kraken_genomes/GB_GCA_002496905.1.fa	genomes_312	22307
kraken_genomes/GB_GCA_002010195.1.fa	genomes_313	13573
kraken_genomes/RS_GCF_000246985.2.fa	genomes_314	32097
kraken_genomes/UBA8915.fa	genomes_315	32640
kraken_genomes/GB_GCA_002495945.1.fa	genomes_316	22243
kraken_genomes/GB_GCA_002923215.1.fa	genomes_317	13921
kraken_genomes/GB_GCA_003022685.1.fa	genomes_318	20272
kraken_genomes/RS_GCF_000383975.1.fa	genomes_319	24223
kraken_genomes/RS_GCF_000091665.1.fa	genomes_320	22965
kraken_genomes/RS_GCF_000151105.2.fa	genomes_321	32102
kraken_genomes/GB_GCA_002726395.1.fa	genomes_322	22257
kraken_genomes/RS_GCF_900176435.1.fa	genomes_323	26350
kraken_genomes/RS_GCF_001011115.1.fa	genomes_324	20195
kraken_genomes/GB_GCA_002505405.1.fa	genomes_325	26617
kraken_genomes/GB_GCA_000299365.1.fa	genomes_326	24430
kraken_genomes/GB_GCA_002720275.1.fa	genomes_327	22218
kraken_genomes/GB_GCA_001507955.1.fa	genomes_328	33072
kraken_genomes/GB_GCA_001593925.1.fa	genomes_329	13843
kraken_genomes/GB_GCA_002713325.1.fa	genomes_330	33505
kraken_genomes/GB_GCA_001315825.1.fa	genomes_331	22892
kraken_genomes/RS_GCF_000336675.1.fa	genomes_332	20267
kraken_genomes/GB_GCA_002727675.1.fa	genomes_333	22376
kraken_genomes/RS_GCF_000025665.1.fa	genomes_334	12567
kraken_genomes/GB_GCA_002499905.1.fa	genomes_335	35470
kraken_genomes/RS_GCF_000710605.1.fa	genomes_336	24194
kraken_genomes/GB_GCA_000204585.1.fa	genomes_337	24380
kraken_genomes/GB_GCA_001512375.1.fa	genomes_338	23005
kraken_genomes/GB_GCA_003023165.1.fa	genomes_339	20463
kraken_genomes/GB_GCA_001512965.1.fa	genomes_340	17051
kraken_genomes/GB_GCA_001516765.1.fa	genomes_341	35894
kraken_genomes/GB_GCA_000496215.1.fa	genomes_342	20409
kraken_genomes/GB_GCA_003022865.1.fa	genomes_343	29491
kraken_genomes/GB_GCA_002724815.1.fa	genomes_344	22373
kraken_genomes/RS_GCF_002177135.1.fa	genomes_345	24213
kraken_genomes/GB_GCA_002506665.1.fa	genomes_346	24444
kraken_genomes/UBA9912.fa	genomes_347	22962
kraken_genomes/UBA10036.fa	genomes_348	32565
kraken_genomes/RS_GCF_001571405.1.fa	genomes_349	23006
kraken_genomes/RS_GCF_002072215.1.fa	genomes_350	22956
kraken_genomes/GB_GCA_002722695.1.fa	genomes_351	26625
kraken_genomes/GB_GCA_002201895.1.fa	genomes_352	23062
kraken_genomes/GB_GCA_003141855.1.fa	genomes_353	18245
kraken_genomes/GB_GCA_002685895.1.fa	genomes_354	22374
kraken_genomes/GB_GCA_002762705.1.fa	genomes_355	15611
kraken_genomes/GB_GCA_002697705.1.fa	genomes_356	22254
kraken_genomes/RS_GCF_000745485.1.fa	genomes_357	22928
kraken_genomes/GB_GCA_001918745.1.fa	genomes_358	12001
kraken_genomes/GB_GCA_002497245.1.fa	genomes_359	22320
kraken_genomes/UBA11892.fa	genomes_360	22280
kraken_genomes/RS_GCF_000970285.1.fa	genomes_361	23086
kraken_genomes/GB_GCA_002505585.1.fa	genomes_362	34263
kraken_genomes/GB_GCA_002702945.1.fa	genomes_363	22255
kraken_genomes/RS_GCF_000474235.1.fa	genomes_364	20206
kraken_genomes/RS_GCF_000013445.1.fa	genomes_365	23119
kraken_genomes/GB_GCA_002499545.1.fa	genomes_366	22246
kraken_genomes/GB_GCA_002496725.1.fa	genomes_367	22352
kraken_genomes/GB_GCA_000007185.1.fa	genomes_368	23061
kraken_genomes/GB_GCA_003022845.1.fa	genomes_369	20487
kraken_genomes/UBA8160.fa	genomes_370	22260
kraken_genomes/RS_GCF_001592435.1.fa	genomes_371	32086
kraken_genomes/RS_GCF_000017945.1.fa	genomes_372	20869
kraken_genomes/GB_GCA_003021015.1.fa	genomes_373	20482
kraken_genomes/GB_GCA_003086415.1.fa	genomes_374	24176
kraken_genomes/RS_GCF_000739595.1.fa	genomes_375	20441
kraken_genomes/RS_GCF_000230735.2.fa	genomes_376	24198
kraken_genomes/GB_GCA_001871495.1.fa	genomes_377	35122
kraken_genomes/RS_GCF_000025625.1.fa	genomes_378	24186
kraken_genomes/RS_GCF_002214365.1.fa	genomes_379	32075
kraken_genomes/RS_GCF_002287215.1.fa	genomes_380	22984
kraken_genomes/GB_GCA_002256595.1.fa	genomes_381	23134
kraken_genomes/RS_GCF_000148385.1.fa	genomes_382	35884
kraken_genomes/GB_GCA_001399795.1.fa	genomes_383	13851
kraken_genomes/RS_GCF_000172995.2.fa	genomes_384	20299
kraken_genomes/GB_GCA_002718695.1.fa	genomes_385	22343
kraken_genomes/RS_GCF_900198835.1.fa	genomes_386	32094
kraken_genomes/RS_GCF_000251105.1.fa	genomes_387	22970
kraken_genomes/GB_GCA_002731195.1.fa	genomes_388	22351
kraken_genomes/GB_GCA_003023185.1.fa	genomes_389	15595
kraken_genomes/GB_GCA_000247545.1.fa	genomes_390	28119
kraken_genomes/GB_GCA_003021175.1.fa	genomes_391	15593
kraken_genomes/RS_GCF_000698785.1.fa	genomes_392	24454
kraken_genomes/GB_GCA_001940645.1.fa	genomes_393	21267
kraken_genomes/RS_GCF_000591055.1.fa	genomes_394	24215
kraken_genomes/GB_GCA_002897655.1.fa	genomes_395	13922
kraken_genomes/RS_GCF_001477655.1.fa	genomes_396	22934
kraken_genomes/GB_GCA_003096255.1.fa	genomes_397	13883
kraken_genomes/GB_GCA_002496395.1.fa	genomes_398	22961
kraken_genomes/GB_GCA_000496235.1.fa	genomes_399	20914
kraken_genomes/RS_GCF_000517625.1.fa	genomes_400	20465
kraken_genomes/RS_GCF_900188065.1.fa	genomes_401	20461
kraken_genomes/GB_GCA_002494895.1.fa	genomes_402	24452
kraken_genomes/RS_GCF_900110535.1.fa	genomes_403	20252
kraken_genomes/RS_GCF_000220175.1.fa	genomes_404	24379
kraken_genomes/GB_GCA_002502705.1.fa	genomes_405	34490
kraken_genomes/UBA11020.fa	genomes_406	23100
kraken_genomes/GB_GCA_003162655.1.fa	genomes_407	22919
kraken_genomes/GB_GCA_001315965.1.fa	genomes_408	22989
kraken_genomes/GB_GCA_001723845.1.fa	genomes_409	35946
kraken_genomes/GB_GCA_002503395.1.fa	genomes_410	34518
kraken_genomes/GB_GCA_003136075.1.fa	genomes_411	23074
kraken_genomes/GB_GCA_003135575.1.fa	genomes_412	25117
kraken_genomes/RS_GCF_000495475.1.fa	genomes_413	20259
kraken_genomes/RS_GCF_000970045.1.fa	genomes_414	22409
kraken_genomes/GB_GCA_002686215.1.fa	genomes_415	12266
kraken_genomes/GB_GCA_002839575.1.fa	genomes_416	23003
kraken_genomes/GB_GCA_001516585.1.fa	genomes_417	32072
kraken_genomes/RS_GCF_000006175.1.fa	genomes_418	22982
kraken_genomes/GB_GCA_001940705.1.fa	genomes_419	12143
kraken_genomes/GB_GCA_900316895.1.fa	genomes_420	22943
kraken_genomes/GB_GCA_003151535.1.fa	genomes_421	22916
kraken_genomes/RS_GCF_001571385.1.fa	genomes_422	23012
kraken_genomes/GB_GCA_003022945.1.fa	genomes_423	28201
kraken_genomes/UBA8941.fa	genomes_424	35227
kraken_genomes/RS_GCF_000966265.1.fa	genomes_425	25481
kraken_genomes/GB_GCA_000018465.1.fa	genomes_426	24431
kraken_genomes/GB_GCA_002498205.1.fa	genomes_427	22213
kraken_genomes/RS_GCF_000403645.1.fa	genomes_428	29705
