#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan ERR1293793_1.fastq.gz,ERR1293793_2.fastq.gz --bowtie2out ERR1293793.bowtie2.bz2 --nproc 10 --input_type fastq -o ERR1293793_metaphlan.txt
#8482242 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.75833	
k__Archaea	2157	0.24167	
k__Bacteria|p__Bacteroidetes	2|976	64.92047	
k__Bacteria|p__Firmicutes	2|1239	30.76901	
k__Bacteria|p__Proteobacteria	2|1224	2.9579	
k__Bacteria|p__Actinobacteria	2|201174	0.98074	
k__Archaea|p__Euryarchaeota	2157|28890	0.14681	
k__Bacteria|p__Verrucomicrobia	2|74201	0.1302	
k__Archaea|p__Thaumarchaeota	2157|651137	0.09487	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	55.541	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	23.27351	
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	3.2069	
k__Bacteria|p__Bacteroidetes|c__CFGB11479	2|976|	2.64236	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.14951	
k__Bacteria|p__Firmicutes|c__CFGB76191	2|1239|	2.11359	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.95424	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	1.67565	
k__Bacteria|p__Bacteroidetes|c__CFGB629	2|976|	1.37399	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.83586	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.72356	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.7131	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.56914	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.39383	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.19057	
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.18868	
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.16918	
k__Bacteria|p__Firmicutes|c__CFGB76465	2|1239|	0.15848	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.14681	
