#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan ./504-507-reads/ERR8609909_1.fastq.gz,./504-507-reads/ERR8609909_2.fastq.gz --bowtie2out ./metaphlan_out/ERR8609909.bowtie2.bz2 --nproc 20 --input_type fastq -o ./metaphlan_out/ERR8609909_res.txt
#24945703 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.96683	
k__Archaea	2157	0.03317	
k__Bacteria|p__Firmicutes	2|1239	41.66257	
k__Bacteria|p__Actinobacteria	2|201174	34.31488	
k__Bacteria|p__Bacteroidetes	2|976	17.57861	
k__Bacteria|p__Proteobacteria	2|1224	6.39357	
k__Archaea|p__Euryarchaeota	2157|28890	0.03317	
k__Bacteria|p__Synergistetes	2|508458	0.01719	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	21.59573	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	19.67818	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	13.83751	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	11.40568	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	9.65704	
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	6.15742	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	5.07101	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	4.12424	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	3.759	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.74387	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.64997	
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.52303	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.34508	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.14987	
