#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan ./504-507-reads/ERR8609945_1.fastq.gz,./504-507-reads/ERR8609945_2.fastq.gz --bowtie2out ./metaphlan_out/ERR8609945.bowtie2.bz2 --nproc 20 --input_type fastq -o ./metaphlan_out/ERR8609945_res.txt
#17738360 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.83772	
k__Archaea	2157	0.16228	
k__Bacteria|p__Bacteroidetes	2|976	48.81522	
k__Bacteria|p__Firmicutes	2|1239	35.39281	
k__Bacteria|p__Actinobacteria	2|201174	10.29339	
k__Bacteria|p__Proteobacteria	2|1224	5.18899	
k__Bacteria|p__Synergistetes	2|508458	0.14731	
k__Archaea|p__Euryarchaeota	2157|28890	0.08733	
k__Archaea|p__Thaumarchaeota	2157|651137	0.07495	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	47.57475	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	13.33203	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	8.88239	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	8.67388	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.18935	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	3.86954	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	1.71116	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	1.51224	
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	1.05266	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.58537	
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.52228	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.4392	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.31835	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.26301	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.23449	
k__Bacteria|p__Bacteroidetes|c__CFGB11479	2|976|	0.18781	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.17201	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.14731	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.12097	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.08733	
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.07495	
k__Bacteria|p__Firmicutes|c__CFGB76388	2|1239|	0.04779	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.04316	
k__Bacteria|p__Firmicutes|c__CFGB40183	2|1239|	0.02417	
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.00335	
k__Bacteria|p__Firmicutes|c__CFGB75922	2|1239|	0.00295	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	47.57475	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	9.90124	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	8.72877	
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	8.67388	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	5.99774	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	3.86954	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	3.43079	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	1.52945	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	1.51224	
k__Bacteria|p__Bacteroidetes|c__CFGB4405|o__OFGB4405	2|976||	1.05266	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.58537	
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.52228	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.4392	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.31835	
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.26301	
