#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan ./504-507-reads/ERR8609871_1.fastq.gz,./504-507-reads/ERR8609871_2.fastq.gz --bowtie2out ./metaphlan_out/ERR8609871.bowtie2.bz2 --nproc 20 --input_type fastq -o ./metaphlan_out/ERR8609871_res.txt
#52213272 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.47582	
k__Archaea	2157	0.52418	
k__Bacteria|p__Firmicutes	2|1239	52.93866	
k__Bacteria|p__Actinobacteria	2|201174	25.93038	
k__Bacteria|p__Bacteroidetes	2|976	11.27289	
k__Bacteria|p__Proteobacteria	2|1224	8.73106	
k__Bacteria|p__Synergistetes	2|508458	0.43916	
k__Archaea|p__Euryarchaeota	2157|28890	0.37716	
k__Bacteria|p__Lentisphaerae	2|256845	0.1601	
k__Archaea|p__Thaumarchaeota	2157|651137	0.14703	
k__Bacteria|p__Verrucomicrobia	2|74201	0.00356	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	25.16941	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	15.64851	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	9.92435	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	9.84416	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	9.70728	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	8.98685	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	6.6442	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	2.4284	
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	1.42701	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.90569	
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.90488	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.7916	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.55677	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.43916	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.37716	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.3089	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.27594	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.1744	
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	2|256845|1313211	0.15097	
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.14703	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.06727	
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.06136	
k__Bacteria|p__Firmicutes|c__CFGB75922	2|1239|	0.03496	
k__Bacteria|p__Firmicutes|c__CFGB76388	2|1239|	0.02804	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.02409	
