#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan ./504-507-reads/ERR8609807_1.fastq.gz,./504-507-reads/ERR8609807_2.fastq.gz --bowtie2out ./metaphlan_out/ERR8609807.bowtie2.bz2 --nproc 20 --input_type fastq -o ./metaphlan_out/ERR8609807_res.txt
#87832556 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.82446	
k__Archaea	2157	0.17554	
k__Bacteria|p__Bacteroidetes	2|976	36.75782	
k__Bacteria|p__Proteobacteria	2|1224	31.51627	
k__Bacteria|p__Firmicutes	2|1239	25.49338	
k__Bacteria|p__Verrucomicrobia	2|74201	4.24419	
k__Bacteria|p__Actinobacteria	2|201174	1.17088	
k__Bacteria|p__Synergistetes	2|508458	0.50076	
k__Archaea|p__Euryarchaeota	2157|28890	0.17554	
k__Bacteria|p__Lentisphaerae	2|256845	0.13406	
k__Bacteria|p__Tenericutes	2|544448	0.0071	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	36.57381	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	21.58772	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	8.9019	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	8.4754	
k__Bacteria|p__Firmicutes|c__CFGB73062	2|1239|	7.55138	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	4.24419	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.43272	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.97221	
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.96852	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.78598	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.77411	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.76879	
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.76864	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.68537	
k__Bacteria|p__Firmicutes|c__CFGB9536	2|1239|	0.60393	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.50076	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.38693	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.19636	
k__Bacteria|p__Firmicutes|c__CFGB2840	2|1239|	0.19077	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.17554	
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.14729	
k__Bacteria|p__Lentisphaerae|c__CFGB2345	2|256845|	0.11045	
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	2|976|117747	0.10631	
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.10044	
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	0.05919	
k__Bacteria|p__Firmicutes|c__CFGB2945	2|1239|	0.03478	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.03229	
