#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan ./504-507-reads/ERR8609836_1.fastq.gz,./504-507-reads/ERR8609836_2.fastq.gz --bowtie2out ./metaphlan_out/ERR8609836.bowtie2.bz2 --nproc 20 --input_type fastq -o ./metaphlan_out/ERR8609836_res.txt
#51026683 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.62456	
k__Archaea	2157	0.26937	
k__Eukaryota	2759	0.10607	
k__Bacteria|p__Firmicutes	2|1239	41.11434	
k__Bacteria|p__Bacteroidetes	2|976	29.93842	
k__Bacteria|p__Actinobacteria	2|201174	20.75488	
k__Bacteria|p__Proteobacteria	2|1224	7.58009	
k__Archaea|p__Thaumarchaeota	2157|651137	0.20081	
k__Bacteria|p__Synergistetes	2|508458	0.16653	
k__Eukaryota|p__Ascomycota	2759|4890	0.10607	
k__Bacteria|p__Lentisphaerae	2|256845	0.0703	
k__Archaea|p__Euryarchaeota	2157|28890	0.06855	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	29.64875	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	22.27624	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	10.72487	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	9.86594	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	6.33552	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	5.27874	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.67179	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	2.32813	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	1.47983	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.79139	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.40332	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.39189	
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.20081	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.16653	
k__Bacteria|p__Bacteroidetes|c__CFGB11479	2|976|	0.15675	
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	0.13057	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.13023	
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	2759|4890|4891	0.10607	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.10058	
k__Bacteria|p__Firmicutes|c__CFGB76388	2|1239|	0.08949	
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	2|256845|1313211	0.0702	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.06855	
k__Bacteria|p__Firmicutes|c__CFGB2840	2|1239|	0.06404	
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.05839	
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.04948	
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.04527	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.04327	
k__Bacteria|p__Actinobacteria|c__CFGB10299	2|201174|	0.03384	
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.03272	
k__Bacteria|p__Firmicutes|c__CFGB75922	2|1239|	0.02156	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.0118	
k__Bacteria|p__Firmicutes|c__CFGB3009	2|1239|	0.00875	
k__Bacteria|p__Firmicutes|c__CFGB4623	2|1239|	0.00818	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.00421	
k__Bacteria|p__Firmicutes|c__CFGB1838	2|1239|	0.00413	
k__Bacteria|p__Firmicutes|c__CFGB40183	2|1239|	0.00334	
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	2|976|117747	0.00235	
k__Bacteria|p__Firmicutes|c__CFGB15209	2|1239|	0.00217	
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.00203	
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.00087	
k__Bacteria|p__Firmicutes|c__CFGB1211	2|1239|	0.0001	
k__Bacteria|p__Lentisphaerae|c__CFGB2345	2|256845|	9e-05	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	29.64875	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	21.94465	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	10.68521	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	9.79047	
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	6.33552	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	3.87605	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	3.67179	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	2.32813	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.40268	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	1.39169	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.79139	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.40332	
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.39189	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.31946	
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Nitrosopumilales	2157|651137||31932	0.20081	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.16653	
k__Bacteria|p__Bacteroidetes|c__CFGB11479|o__OFGB11479	2|976||	0.15675	
k__Bacteria|p__Bacteroidetes|c__CFGB4405|o__OFGB4405	2|976||	0.13057	
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.13023	
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	2759|4890|4891|4892	0.10607	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.09879	
k__Bacteria|p__Firmicutes|c__CFGB76388|o__OFGB76388	2|1239||	0.08949	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.07547	
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales	2|256845|1313211|278082	0.0702	
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.06855	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.06782	
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840	2|1239||	0.06404	
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	0.05839	
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.04948	
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.04527	
k__Bacteria|p__Firmicutes|c__CFGB1226|o__OFGB1226	2|1239||	0.04327	
k__Bacteria|p__Actinobacteria|c__CFGB10299|o__OFGB10299	2|201174||	0.03384	
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.03272	
k__Bacteria|p__Firmicutes|c__CFGB75922|o__OFGB75922	2|1239||	0.02156	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.01213	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.0118	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales	2|1224|1236|135613	0.01138	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.00894	
k__Bacteria|p__Firmicutes|c__CFGB3009|o__OFGB3009	2|1239||	0.00875	
k__Bacteria|p__Firmicutes|c__CFGB4623|o__OFGB4623	2|1239||	0.00818	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.00731	
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.00421	
k__Bacteria|p__Firmicutes|c__CFGB1838|o__OFGB1838	2|1239||	0.00413	
k__Bacteria|p__Firmicutes|c__CFGB40183|o__OFGB40183	2|1239||	0.00334	
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	0.00235	
k__Bacteria|p__Firmicutes|c__CFGB15209|o__OFGB15209	2|1239||	0.00217	
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069	2|1224||	0.00203	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.00179	
k__Bacteria|p__Firmicutes|c__CFGB3047|o__OFGB3047	2|1239||	0.00087	
k__Bacteria|p__Firmicutes|c__CFGB1211|o__OFGB1211	2|1239||	0.0001	
k__Bacteria|p__Lentisphaerae|c__CFGB2345|o__OFGB2345	2|256845||	9e-05	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	13.22897	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	12.50309	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	10.68521	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	9.10554	
