#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan ./504-507-reads/ERR8609979_1.fastq.gz,./504-507-reads/ERR8609979_2.fastq.gz --bowtie2out ./metaphlan_out/ERR8609979.bowtie2.bz2 --nproc 20 --input_type fastq -o ./metaphlan_out/ERR8609979_res.txt
#78442603 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.99671	
k__Eukaryota	2759	0.00329	
k__Bacteria|p__Firmicutes	2|1239	39.03874	
k__Bacteria|p__Bacteroidetes	2|976	33.03512	
k__Bacteria|p__Proteobacteria	2|1224	17.79976	
k__Bacteria|p__Actinobacteria	2|201174	9.88203	
k__Bacteria|p__Synergistetes	2|508458	0.24106	
k__Eukaryota|p__Ascomycota	2759|4890	0.00329	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	33.03512	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	31.50882	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	15.86948	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	7.83131	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	4.25246	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.05072	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	1.88434	
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	1.31052	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.24294	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.42194	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.24106	
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.21193	
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.02922	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.02564	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.0203	
k__Bacteria|p__Firmicutes|c__CFGB76046	2|1239|	0.01715	
k__Bacteria|p__Firmicutes|c__CFGB9583	2|1239|	0.01441	
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.01085	
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	2759|4890|4891	0.00329	
k__Bacteria|p__Firmicutes|c__CFGB1126	2|1239|	0.00274	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	33.03512	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	31.48635	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	15.85793	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	7.16266	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	4.25246	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	1.88434	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	1.54457	
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	1.31052	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	1.01391	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.52383	
