#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan ./504-507-reads/ERR8609972_1.fastq.gz,./504-507-reads/ERR8609972_2.fastq.gz --bowtie2out ./metaphlan_out/ERR8609972.bowtie2.bz2 --nproc 20 --input_type fastq -o ./metaphlan_out/ERR8609972_res.txt
#127204142 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.50319	
k__Archaea	2157	0.30858	
k__Eukaryota	2759	0.18824	
k__Bacteria|p__Proteobacteria	2|1224	28.64745	
k__Bacteria|p__Bacteroidetes	2|976	25.5588	
k__Bacteria|p__Firmicutes	2|1239	25.53971	
k__Bacteria|p__Actinobacteria	2|201174	19.48602	
k__Bacteria|p__Synergistetes	2|508458	0.23905	
k__Eukaryota|p__Ascomycota	2759|4890	0.18824	
k__Archaea|p__Thaumarchaeota	2157|651137	0.18666	
k__Archaea|p__Euryarchaeota	2157|28890	0.12192	
k__Bacteria|p__Lentisphaerae	2|256845	0.03216	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	27.38479	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	24.88039	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	18.64328	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	10.37717	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	8.83701	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.73754	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	1.4785	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.93124	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.71996	
k__Bacteria|p__Firmicutes|c__CFGB76388	2|1239|	0.50749	
k__Bacteria|p__Bacteroidetes|c__CFGB11479	2|976|	0.43808	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.28659	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.27521	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.24449	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.23905	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.23811	
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	0.22756	
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	2759|4890|4891	0.18824	
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.18666	
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.17448	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.15823	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.12192	
k__Bacteria|p__Firmicutes|c__CFGB75922	2|1239|	0.08005	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.07366	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.06951	
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.05722	
k__Bacteria|p__Firmicutes|c__CFGB2840	2|1239|	0.0458	
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.04125	
k__Bacteria|p__Actinobacteria|c__CFGB10299	2|201174|	0.03319	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.02936	
k__Bacteria|p__Firmicutes|c__CFGB3009	2|1239|	0.02749	
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.02524	
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	2|256845|1313211	0.02325	
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.01955	
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.0183	
k__Bacteria|p__Firmicutes|c__CFGB1211	2|1239|	0.01491	
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	2|976|117747	0.01277	
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.01107	
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.01047	
k__Bacteria|p__Lentisphaerae|c__CFGB2345	2|256845|	0.00892	
k__Bacteria|p__Firmicutes|c__CFGB40183	2|1239|	0.00699	
k__Bacteria|p__Firmicutes|c__CFGB15209	2|1239|	0.00583	
k__Bacteria|p__Firmicutes|c__CFGB1838	2|1239|	0.00431	
k__Bacteria|p__Firmicutes|c__CFGB30287	2|1239|	0.00425	
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.00409	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	27.24497	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	24.88039	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	18.33761	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	9.3704	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	8.67956	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	1.4785	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.9973	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.93124	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.74023	
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	0.71996	
k__Bacteria|p__Firmicutes|c__CFGB76388|o__OFGB76388	2|1239||	0.50749	
k__Bacteria|p__Bacteroidetes|c__CFGB11479|o__OFGB11479	2|976||	0.43808	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.27521	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.26891	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.25694	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.24449	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.23905	
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.23811	
k__Bacteria|p__Bacteroidetes|c__CFGB4405|o__OFGB4405	2|976||	0.22756	
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	2759|4890|4891|4892	0.18824	
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Nitrosopumilales	2157|651137||31932	0.18666	
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.17448	
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.15823	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.15745	
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.12192	
k__Bacteria|p__Firmicutes|c__CFGB75922|o__OFGB75922	2|1239||	0.08005	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.07544	
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.06951	
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.05722	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.04873	
k__Bacteria|p__Firmicutes|c__CFGB2840|o__OFGB2840	2|1239||	0.0458	
