#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan ./504-507-reads/ERR8610072_1.fastq.gz,./504-507-reads/ERR8610072_2.fastq.gz --bowtie2out ./metaphlan_out/ERR8610072.bowtie2.bz2 --nproc 20 --input_type fastq -o ./metaphlan_out/ERR8610072_res.txt
#70811422 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.64962	
k__Archaea	2157	0.35038	
k__Bacteria|p__Firmicutes	2|1239	53.12592	
k__Bacteria|p__Actinobacteria	2|201174	40.51931	
k__Bacteria|p__Bacteroidetes	2|976	3.96853	
k__Bacteria|p__Proteobacteria	2|1224	1.89486	
k__Archaea|p__Euryarchaeota	2157|28890	0.24502	
k__Bacteria|p__Synergistetes	2|508458	0.13832	
k__Archaea|p__Thaumarchaeota	2157|651137	0.10536	
k__Bacteria|p__Lentisphaerae	2|256845	0.00269	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	31.70735	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	19.8964	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	19.67155	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	5.20671	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	4.30945	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	3.94782	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	3.79446	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.88225	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.63723	
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.60436	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.53327	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.47491	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.24844	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.24502	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.2314	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.14082	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.13832	
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.10536	
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.10052	
k__Bacteria|p__Firmicutes|c__CFGB76388	2|1239|	0.09164	
