#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan ./504-507-reads/ERR8609818_1.fastq.gz,./504-507-reads/ERR8609818_2.fastq.gz --bowtie2out ./metaphlan_out/ERR8609818.bowtie2.bz2 --nproc 20 --input_type fastq -o ./metaphlan_out/ERR8609818_res.txt
#54740676 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.72829	
k__Archaea	2157	0.27171	
k__Bacteria|p__Bacteroidetes	2|976	62.56195	
k__Bacteria|p__Proteobacteria	2|1224	18.55541	
k__Bacteria|p__Firmicutes	2|1239	17.60976	
k__Bacteria|p__Actinobacteria	2|201174	0.99315	
k__Archaea|p__Thaumarchaeota	2157|651137	0.23394	
k__Archaea|p__Euryarchaeota	2157|28890	0.03777	
k__Bacteria|p__Lentisphaerae	2|256845	0.0062	
k__Bacteria|p__Synergistetes	2|508458	0.00181	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	59.18966	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	13.2077	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	10.04893	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	5.7904	
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	3.37181	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.97653	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	1.15345	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.81393	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.67061	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.55447	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.26444	
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.23394	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.18182	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.07382	
k__Bacteria|p__Firmicutes|c__CFGB2840	2|1239|	0.06009	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.05882	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.0569	
k__Bacteria|p__Firmicutes|c__CFGB2945	2|1239|	0.05504	
k__Bacteria|p__Firmicutes|c__CFGB4623	2|1239|	0.055	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.03777	
k__Bacteria|p__Firmicutes|c__CFGB3009	2|1239|	0.03332	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.02366	
k__Bacteria|p__Firmicutes|c__CFGB76388	2|1239|	0.01513	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.01123	
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.01062	
k__Bacteria|p__Lentisphaerae|c__CFGB2345	2|256845|	0.0062	
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.00612	
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.00265	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.00181	
k__Bacteria|p__Bacteroidetes|c__CFGB593	2|976|	0.00049	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	59.18966	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	13.0455	
