#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan ./504-507-reads/ERR8609826_1.fastq.gz,./504-507-reads/ERR8609826_2.fastq.gz --bowtie2out ./metaphlan_out/ERR8609826.bowtie2.bz2 --nproc 20 --input_type fastq -o ./metaphlan_out/ERR8609826_res.txt
#297459430 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.80794	
k__Archaea	2157	0.19206	
k__Bacteria|p__Bacteroidetes	2|976	52.49946	
k__Bacteria|p__Firmicutes	2|1239	29.82986	
k__Bacteria|p__Proteobacteria	2|1224	11.74686	
k__Bacteria|p__Actinobacteria	2|201174	5.59748	
k__Archaea|p__Thaumarchaeota	2157|651137	0.18229	
k__Bacteria|p__Lentisphaerae	2|256845	0.08747	
k__Bacteria|p__Synergistetes	2|508458	0.04682	
k__Archaea|p__Euryarchaeota	2157|28890	0.00977	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	50.74265	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	18.10177	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	8.75765	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	4.99422	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.2736	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	3.57206	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.85046	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	1.56036	
k__Bacteria|p__Bacteroidetes|c__CFGB11479	2|976|	1.4949	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.17973	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.72732	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.3681	
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	0.25388	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.22754	
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.18229	
k__Bacteria|p__Firmicutes|c__CFGB2840	2|1239|	0.11448	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.11248	
