#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan ./504-507-reads/ERR8609980_1.fastq.gz,./504-507-reads/ERR8609980_2.fastq.gz --bowtie2out ./metaphlan_out/ERR8609980.bowtie2.bz2 --nproc 20 --input_type fastq -o ./metaphlan_out/ERR8609980_res.txt
#32526571 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.80603	
k__Archaea	2157	0.19397	
k__Bacteria|p__Firmicutes	2|1239	38.73874	
k__Bacteria|p__Actinobacteria	2|201174	21.38653	
k__Bacteria|p__Proteobacteria	2|1224	19.86268	
k__Bacteria|p__Bacteroidetes	2|976	19.71331	
k__Archaea|p__Thaumarchaeota	2157|651137	0.1263	
k__Bacteria|p__Synergistetes	2|508458	0.10233	
k__Archaea|p__Euryarchaeota	2157|28890	0.06767	
k__Bacteria|p__Lentisphaerae	2|256845	0.00245	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	27.23207	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	19.05929	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	18.96268	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	10.36409	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	10.35858	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	2.54304	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.20316	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.24297	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.11377	
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	1.00573	
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.62687	
k__Bacteria|p__Bacteroidetes|c__CFGB11479	2|976|	0.62426	
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.36095	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.2101	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.17639	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.13602	
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	0.12636	
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.1263	
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.10551	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.10233	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.06767	
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.06603	
k__Bacteria|p__Firmicutes|c__CFGB76388	2|1239|	0.06162	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.05647	
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.05358	
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.05323	
k__Bacteria|p__Firmicutes|c__CFGB75922	2|1239|	0.05318	
k__Bacteria|p__Firmicutes|c__CFGB1211	2|1239|	0.04568	
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.04495	
k__Bacteria|p__Actinobacteria|c__CFGB10299	2|201174|	0.03698	
k__Bacteria|p__Firmicutes|c__CFGB40183	2|1239|	0.02766	
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.02698	
k__Bacteria|p__Firmicutes|c__CFGB2840	2|1239|	0.01353	
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.01304	
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.01115	
k__Bacteria|p__Firmicutes|c__CFGB15209	2|1239|	0.00932	
k__Bacteria|p__Firmicutes|c__CFGB3009	2|1239|	0.00406	
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria	2|256845|1313211	0.00245	
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.00168	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	26.93651	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	18.96268	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	18.63721	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	10.23601	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	10.08552	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	2.54304	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.36169	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.24297	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.11377	
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	1.00573	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.84147	
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.62687	
k__Bacteria|p__Bacteroidetes|c__CFGB11479|o__OFGB11479	2|976||	0.62426	
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.36095	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.27857	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.25912	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.24831	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.19665	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.17639	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.15767	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.13602	
k__Bacteria|p__Bacteroidetes|c__CFGB4405|o__OFGB4405	2|976||	0.12636	
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Nitrosopumilales	2157|651137||31932	0.1263	
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.10551	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.10233	
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.06767	
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069	2|1224||	0.06603	
k__Bacteria|p__Firmicutes|c__CFGB76388|o__OFGB76388	2|1239||	0.06162	
