#mpa_vOct22_CHOCOPhlAnSGB_202212
#/home/jimshawster/miniconda3/envs/mpa4/bin/metaphlan ./504-507-reads/ERR8609809_1.fastq.gz,./504-507-reads/ERR8609809_2.fastq.gz --bowtie2out ./metaphlan_out/ERR8609809.bowtie2.bz2 --nproc 20 --input_type fastq -o ./metaphlan_out/ERR8609809_res.txt
#46481952 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.91856	
k__Eukaryota	2759	0.08144	
k__Bacteria|p__Bacteroidetes	2|976	55.46026	
k__Bacteria|p__Proteobacteria	2|1224	44.45229	
k__Eukaryota|p__Ascomycota	2759|4890	0.08144	
k__Bacteria|p__Firmicutes	2|1239	0.00438	
k__Bacteria|p__Actinobacteria	2|201174	0.00163	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	55.45825	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	40.43335	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	3.9755	
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	2759|4890|4891	0.08144	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.04344	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.00438	
k__Bacteria|p__Bacteroidetes|c__CFGB593	2|976|	0.00201	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.00163	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	55.45825	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	40.43335	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	3.9755	
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	2759|4890|4891|4892	0.08144	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.04344	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.00438	
k__Bacteria|p__Bacteroidetes|c__CFGB593|o__OFGB593	2|976||	0.00201	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.00163	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	54.76336	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	40.43335	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	3.9755	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	0.45792	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0.15643	
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae	2759|4890|4891|4892|766764	0.08144	
